text,emotion
너 없는 밤이 온다 여전히 난 이렇게 너를 생각해 철없는 고백으로 벅찼던 그 날도 우리가 불렀던 노래 하얗게 물들어 간 둘만의 겨울밤은 사라지고 하늘 위로 쏘아 올린 우리의 불빛은 멀리서 반짝이네,2
네 가 보고 싶어 툭 내뱉은 진심은 주위를 맴돌고 우리가 들었던 노래 하얗게 흩어져 간 둘만의 여름밤은 날 부르고 하늘 위 우리를 비추던 사랑의 불빛은 여전히 반짝 이네 깊은 밤 걷다가 마주칠지도 몰라 헤매는 날 본다면 한 번 쯤 꼭 안아 줘 낯설지 않은 눈빛을 내게 줘 안녕 빛나는 시절 아소 중한 사람 아 조금만 더 너의 뒷모습 눈에 담아 사라지지 않을 빛을 향해 걸어갈게,2
지루한 하루가 불안해 어떻게 해야 되는지 모르겠어 그 마음을 고이 넣어 둔 채로 무너지는 발아래를 봐야 해 익숙한 향기에 그대가 숨을 못 쉬고 내 하루를 돌아볼 때 아무런 말 없이 그대 쉴 수 있게 내가 늘 있을게요,2
이 모든 이 야긴 거짓이 아니라 믿어 줄 수 있나요,2
그 모든 순간은 우리가 맞다는 대답을 할 거예요,2
기억 날까 종이에 쓰려 했던 무덤덤한 대화는 달콤해 잘 지내 난 그렇게 말하려 해인사하는 상상을 하곤 해 익숙한 향기에 그대가 숨을 못 쉬고 내 하루를 돌아볼 때 아무런 말 없이 그대 쉴 수 있게 내가 늘 있을게요,2
이 모든 이 야긴 거짓이 아니라 믿어 줄 수 있나요,2
그 모든 순간은 우리가 맞다는 대답을 할 거예요,2
오늘은 아쉽겠지만 물어봐 줄 사람이 없네요,2
부끄러운 비밀을 들켜도 난 여기 있을게요,2
익숙한 향기에 그대가 숨을 못 쉬고 내 하루를 돌아볼 때 아무런 말 없이 그대 쉴 수 있게 내가 늘 있을게요,2
이 모든 이 야긴 거짓이 아니라 믿어 줄 수 있나요,2
그 모든 순간은 우리가 맞다는 대답을 할 거예요,2
수 북이 쌓인 밤들에 잠겨 오래도록 빛나지 않는 가난하게 휘황하게 흐트러진 나날들을 잔잔히 나란하게 잠겨 흘러가는 우린 움츠린 새벽 어디쯤일까 더 널 보여줘 서성이는 날들에 손을 잡아 줘 끝없이 너와 헤맬 수 있다면 눈부시게 부서지는 흰 섬광에 몸을 뉘어 가만 하게 섣부르게 휘청이는 나날들 짙푸른 계절 위를 잠시 흘러가는 우린 철을 모르는 어디쯤일까 더 널 보여줘 꺼져 버린 마음에 불을 밝혀줘 아득히 쏟아지던 시간 속에 너를 꾸고 새겨 두었어 우리가 피어나 선명했던 순간 더 멀리 가자 그 누구도 닿지 않은 저 너머에 영원히 너와 헤맬 수 있다면 눈부시게 부서지는 흰 섬광에 몸을 뉘어,2
우리는 바다 위를 날았어,2
보이니 우리의 끝이 다 와 가 나는 대답해 아름다워 슬프지만 말이야,2
가만히 눈을 감으면 아직도 선명한 느낌 어른이 돼도 내 가슴은 두 근 대내가 꿈을 꾸는 것 나를 찾아가는 것 너에게 보여줄게,2
멋진 세상을 따라와 봐 선생님도 꼬맹이 시절에는 숙제를 하곤 했지 그 장래 희망엔 어떤 걸 적어야 할까 난 무 얼 좋아할까 고민하며 떠올린 것 들이 많았지 아마 별 특별할 것 없는 그런 재능이었지만 늘 특별한 하루를 선물하던 그 꿈들을 예쁘게 접어 어린 시절에 걸어 두고는 난 너희를 꿈 꾸며 지금 이 길을 걸었어 우린 너희에게 이 세상을 보여줘 네 가 꿈을 향해 걸어갈 길을 알려줘 아니 너희와 함께 함께 걸어가며 이 세상에서 꿈꾸는 법을 배울 게 그래 너희와 함께 할 게 꿈을 꾸는 자만이 희망을 볼 수 있기 때문에 가만히 눈을 감으면 아직도 선명한 느낌 어른이 돼도 내 가슴은 두 근 대내가 꿈을 꾸는 것 나를 찾아가는 것 너에게 보여줄게,2
멋진 세상을 따라와 봐 딱 스물 다섯 평짜리 작고 네모난 내 자리 어떤 사람들은 우린 여기에서만 가만히 살아야 한다 생각하나 봐 이 걸음을 멈추면 내가 만나는 세상이 작아지겠지 우리가 너의 꿈을 몰라줄 거야 이 교실을 나서면 세상의 많은 도전에 넘어지겠지 우리 서로 손을 잡아 줄 거야 우린 너희에게 이 세상을 보여줘 네 가 꿈을 향해 걸어갈 길을 알려줘 아니 너희와 함께 함께 걸어가며 이 세상에서 꿈꾸는 법을 배울 게 그래 너희와 함께 할 게 꿈을 꾸는 자만이 희망을 볼 수 있기 때문에 가만히 눈을 감고서 너에게 귀 기울여 봐 가슴이 말하는 대로 용기를 내봐 내가 꿈을 꾸는 것 나를 찾아가는 것 내가 함께 할 게 멋진 세상을 열어 줄게,2
너와 함께 한 순간들에 피어난 모든 불안한 감정들이 내게는 두려울 만큼 눈이 부시게 아름다워 니가 이 넓은 바다라면 나는 기꺼이 빠져들어 가끔 너무 높아 입술 아래까지 차 올라 넘실댈 때에도 아마 너는 고요히 잔잔히 나를 안아 줄 거야 마음을 의심하는 순간 모든 것은 사라질 거야 이런 나라도 사랑할 수 있겠니,2
사랑해 줘 니가 이 넓은 바다라면 나는 기꺼이 빠져들어 가끔 너무 높아 입술 아래까지 차 올라 넘실댈 때에도 아마 너는 고요히 잔잔히 나를 안아 줄 거야 나라는 어두운 곳에서 가장 밝게 빛나는 너야 오랜 시간 그토록 기다려 왔던 나의 밤하늘의 달이 되어 줘 니가 이 넓은 바다라면 나는 기꺼이 빠져들어 가끔 너무 높아 입술 아래까지 차 올라 넘실댈 때에도 아마 너는 고요히 잔잔히 나를 안아 줄 거야 모래 사장 위에 누워 우리에게 쏟아지는 별들을 바라보았네,2
여전히 어두운 아침 차가운 바람 그대의 하루를 재촉하는 사라져 가는 빛과 희미 해지는 꿈을 따라갔지 어느 날 옅어 진 웃음 짙어 진 그늘 하루가 다르게 메말라가 무슨 말을 건넬까 이대로 괜찮을까,2
이제 모두 끝이나 도우리에 겐 더 이상 빛이 없다 해도 밤하늘의 별빛도 우리를 외면해도 너와 함께 면 괜찮아 여전히 불안한 마음 우울한 하루 언젠가 끝나긴 하는 걸까 무슨 말을 들어도 위로가 되지 않을 그 맘 알아 멈추면 어 때 지금과 같으면 어 때 혼자 있다는 생각에 외롭지 않게 내가 있어 줄게,2
보이지 않는 곳이라도 우린 결국에 닿을 거야 이제 모두 끝이나 도우리에 겐 더 이상 빛이 없다 해도 밤하늘의 별빛도 우리를 외면해도 결국엔 혼자가 되어도 세상이 우리를 또 두렵게 해도 어둠이 와도 괜찮아,2
hey 나도 잘 알지 그 느낌 어떤 건지 마음 먹었던 일마다 하나같이 잘 안되고 또 먼지처럼 부질없고 허무해 다야구로 치면 9회 말 점수는 한참을 뒤지고 2 out 인 상황 이제 곧 돌이킬 수 없는 일이 일어날 것만 같은 그런 기미 OTL 좌절의 냄새가 나 믿어 왔던 것 들이 너를 배반할 것만 같아 후 덜덜 떨겠지만 꿈꿔 왔던 걸 절대 잊지 마네 자신을 믿어두 눈을 부릅뜨고 look in the mirror 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 you've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold on babystay strong it'll be okay 지금부터 내가 하는 말 기억해 혹시 라도 지금 네 옆의 누군가 남들과 널 자꾸 비교해 가며 조급히 삶을 살도록 강요했니,2
모른 긴 몰라도 걔넨 내가 볼 때 네 친군 아니야,2
그건 좀 아니지걔네가 좋아하는 말 reality 꿈과 현실은 다르대,2
그니까 꿈 따 윈 잊고 살 으래 그게 뭐야 대체 감동도 없고 재미는 물론 they living it wrong 솔직히 좀 삼류 냄새가 나 그렇게 숨만 쉬는 삶 왜 살아 그들이 바로 네 삶의 적 신경 쓰지 말고 모두 다 외쳐 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 you've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold on babyleggo 워 오오 오오 워 오오 오오 워 오오 오오 워 오오 오오 stay strong hold onstay strong hold onstay strong hold onstay strong hold on 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 우 우 우리 존재 화이 팅 우 우 우울한 날 모두 다 있지 you've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold onyou've got to stay strongyou've got to hold on baby,2
텅 빈 것 같아 가득 찼던 모든 게 시간은 흐르고 우린 더 멀어 져 눈을 감아도 지워 지질 않네,2
넌 나의 조그만 방 안을 너의 향기로 채우고 내가 잠들 수 있는 건우리 집이야 어두워 졌던 네 가 없는 시간들은 바래지 고 파랗게 비치 네 해가 잠들면 넌 눈을 뜨고서 또 지워 가겠지 마치 없던 것처럼 넌 나의 조그만 방 안을 너의 향기로 채우고 내가 잠들 수 있는 건우리 집이야 어두워 졌던 네 가 없는 시간들은 바래지 고 파랗게 비치네 없던 것 같아 너는 나는 누워서 천장만 봐 어떤 것 같아 내가 주 던 꽃들도 징그럽다면 네 가 원한다면 시들게 넌 나의 조그만 방 안을 너의 향기로 채우고 내가 잠들 수 있는 건우리 집이야 어두워 졌던 네 가 없는 시간들은 바래지 고 파랗게 비치네,2
한낱 어린 날의 유치함이라 치부 하기엔 오래된 기억은 아직도 선명해 어디로 가는지 이곳은 어 딘지 확인할 방법도 물어볼 곳도 모른 채 그저 나아가면 된 거야 세상은 폭이 좁은 가로등 불 같고 우린 그저 흘러갈 뿐인데 비춰 주지 않더라도 서운할 필요 없어 내 흔적이 가볍지만은 않아 별것 아닌 일에 서러운 눈물이 차오를 때도 힘겹게 오늘을 견디는 사람들 금세 무너져 버릴 여린 마음을 안고 사는 사람들 씩씩한 척해 보아도 난 알고 있는 내 초라함 세상은 폭이 좁은 가로등 불 같고 우린 그저 흘러갈 뿐인데 비춰 주지 않더라도 서운할 필요 없어 네 흔적이 가볍지만은 않아 아직은 앞이 보이지 않아도 흐르고 흘러 비에 젖지도 마를 리도 없는 영원한 바다에 닿아 달빛에 끝없이 반짝일 테니 세상은 결국 너의 그 모습 그대로 지금까지 그랬던 것처럼 이제껏 담아 온 너의 소중한 삶의 기억 네 흔적이 가볍지만은 않아,2
그때 우린 서로 다른 것을 원했고 결국 우린 서로 다른 곳을 보았지 많은 사람들과 부딪히며 걸어왔고 문득 뒤돌아봤을 때 한번 쯤 물어 봐줘 니가 바란 모습이 맞는지 내가 바란 모습이 맞는지 이제 조금 알 것 같아 날 아주 가끔 생각해 예전의 나 변해 가고 있어 우리 모두 다 아직도 잘 모르겠어 날 차갑고 좁은 방안 그 땔 기억해 마냥 즐거울 줄만 알았지 많은 사람들과 부딪히며 버텨 왔고 문득 뒤돌아봤을 때 한번 더 물어 봐줘 니가 바란 모습이 맞는지 내가 바란 모습이 맞는지 이제 조금 알 것 같아 날 아주 가끔 생각해 예전의 나 변해 가고 있어 우리 모두 다 아직도 잘 모르겠어 날 거울 앞의 초라한 나의 모습이 내려갈 곳이 없다는 게 다행인지 시간은 왜 또 이리 빠르게 가는지 모르겠어,2
내 오랜 불행은 나의 친구요 내 오랜 불행은 날 잘 알아요,2
난 나의 불행이 스쳐 지나면 작은 행복이 소중할 수 있는 거예요,2
서툰 나의 맘이 당신에게 언젠가 닿을 때까지 넌 괜찮다고,2
너의 밤에 불안은 다시 살아 나 텅 빈 마음이 또다시 슬퍼진 대도 넌 별일 아닌 듯 말하지만 난 그저 당신 손을 잡아 줄 거예요,2
서툰 나의 맘이 당신에게 언젠가 닿을 때까지 넌 괜찮다고,2
너무 빨 리 지 나가 너무 빨 리 지 나가 그게 사랑이 됐건 그게 사람이 됐건 언젠가 시들잖아,2
너를 사랑해야 할까 나를 사랑해야 할까 우린 시간 앞에 무엇을 선택해야 할까 돈 명예 평화 야망 사랑 또 뭐가 있더라,2
우린 시간 앞에 무엇을 선택해야 할까 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 너무 빨 리 지 나가 너무 빨 리 지 나가 그게 사랑이 됐건 그게 사람이 됐건 언젠가 시들잖아,2
온 기를 잡으려 하다 되려 감기에 걸렸잖아,2
너는 어디쯤이야 혹시 비행 중이야 그렇다면 나와 함께 올라 타 내 날개 made anothersong for the 성공원하는 건 바로 너의 love 공을 안 만져도 feelin like I’m baller 어느새 난 미쳐 있어 돈 이게 없어도 살 수 있어 이게 없어도 사랑할 수 있고 근데 이게 없으면 음악 할 수가 없어 난 벌어야만 해 그래서 더 Yea I got a choiceyea I got a 선택 좋아하는 일들 사이 나는 물음표 거기에 난 찍으려고 하지 느낌표를 그걸 뒤집어서 나 라 말하려고 해 난 꼭 어머니 아버지 미안해 여 전 노래해야 하나 봐요,2
하루라도 더 손짓만 가 득한 이 도시 속에서 어디 가야 할지 몰라 가사를 또 써 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 그냥 노래 나 만들면서 난 살아야 겠다 너무 빨 리 지 나가 너무 빨 리 지 나가 그게 사랑이 됐건 그게 사람이 됐건 언젠가 시들잖아,2
너를 사랑해야 할까 나를 사랑해야 할까 우린 시간 앞에 무엇을 선택해야 할까 돈 명예 평화 야망 사랑 또 뭐가 있더라,2
우린 시간 앞에 무엇을 선택해야 할까 그냥 노래 나 만들면서 난 살아야 겠다 우린 시간 앞에 무엇을 선택해야 할까 돈 명예 평화 야망 사랑 또 뭐가 있더라,2
우린 여행도 안 가고 클럽도 안 가고 놀러도 안 간다면 대체 무슨 의미로 인생을 낭비할까 우린 너무 힘들었어 어깨가 뭉쳤어 돌멩이와 같아요,2
이건 세게 눌러도 왜 자꾸 뭉칠까 우린 왜 이렇게 힘이 들까 우린 왜 이렇게 잠이 올까 우린 왜 이렇게 잠이 오지 그냥 그럼 자 버리면 어떨까 그럼 큰일 나지 엄마한 테 혼나고 상사한테 혼 나도 동네 백수 친구들이 있어 난 행복하죠,2
근데 그 행복도 잠시 술이 장기에 담겨 있을 때 얘 기지 내일 되면 창피 해져 어릴 때 동네 친구들과 형들한테 삥 을 뜯기던 꿈을 꿨어 억울한 데 국민연금에 생활비와 또 카드 값 밥 값에 비하면 너무 양반이지 어 때 맛 집도 못 가 줄이 너무 길어 인생은 짧은데 줄이 너무 길어 오늘도 편의점 도시락을 꾸역꾸역 창가 자리 내 구역 넘보면 넌 죽어 우린 여행도 안 가고 클럽도 안 가고 놀러도 안 간다면 대체 무슨 의미로 인생을 낭비할까 우린 너무 힘들었어 어깨가 뭉쳤어 돌멩이와 같아요,2
이건 세게 눌러도 왜 자꾸 뭉칠까 오 넌 이 삶이 아름다워 사랑으로 넘쳐 황홀경에 빠져 있네,2
그건 아마 멀리는 안 보는 너의 근시 때문일 테야,2
그러니 시력 탓을 하거나 집을 못 떠나게 하는 따듯한 물이 담긴 욕조 탓을 하거나 자꾸 불었음 하는 팔로 워 수나 체크하며 살아 그러다 밥그릇 뺏기면 울지 말아요,2
어깨를 많이 키워 둬 약할 일 없게요 누락된 적 없던 삶에 생을 탓하게요 나 같은 꼬맹이도 피식 난 못 참아요,2
나의 일그러진 세상에 나 하고픈 말 참으며 살면 무슨 재미로 살아 나의 예쁜 목소리로 덩치들을 패야 좀 살만 해요 우린 여행도 안 가고 클럽도 안 가고 놀러도 안 간다면 대체 무슨 의미로 인생을 낭비할까 우린 너무 힘들었어 어깨가 뭉쳤어 돌멩이와 같아요,2
이건 세게 눌러도 왜 자꾸 뭉칠까,2
어느새 빗물 이내 발목에 고이고 참았던 눈물 이내 눈가에 고이고 I cry 텅 빈 방엔 시계소리 지붕과 입 맞추는 비의 소리 오랜만에 입은 코트 주머니 속에 반지 손 틈새 스며드는 memory 며칠 만에 나서 보는 밤의 서울 고인 빗물은 작은 거울 그 속에 난 비틀거리며 아프니까 그대 없이 난 한쪽 다리가 짧은 의자 둘이 서 쓰긴 작았던 우산 차가운 세상에 섬 같았던 우산 이젠 너무 크고 어색해 그대 곁에 늘 젖어 있던 왼쪽 어깨기억의 무게에 고개 숙여 보니 버려 진 듯 풀어진 내 신발끈 허나 곁엔 오직 비와 바람 없다 잠시라도 우산을 들어 줄 사람 and I cry 어느새 빗물 이내 발목에 고이고 참았던 눈물 이내 눈가에 고이고 I cry 그대는 내 머리 위에 우산 어깨 위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 되어 버린 나 난 그대 없이는 안돼요,2
alone in the rain 하늘의 눈물이 고인 땅별을 감춘 구름에 보인 달 골목길 홀로 외로운 구두 소리 메아리에 돌아보며 가슴 졸인 맘 나를 꼭 닮은 그림자 서로가 서로를 볼 수 없었던,2
우리가 이제야 둘인가 대답을 그리다 머리 속 그림과 대답을 흐린다 내 눈엔 너무 컸던 우산 날 울린 세상을 향해 접던 우산 영원의 약속에 활짝 폈던 우산 이제는 찢겨 진 우산 아래 두 맘 돌아봐도 이제는 없겠죠,2
이리 저리 자유롭게 걸어도 두 볼은 가랑비도 쉽게 젖겠죠,2
어느 새 빗물 이내 발목에 고이고 참았던 눈물 이내 눈가에 고이고 I cry 그대는 내 머리 위에 우산 어깨 위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 되어 버린 나 난 그대 없이는 안돼요,2
내 맘의 문을 그 댄 내 머리 위에 우산 그대의 그림자는 나의 그늘 그 댄 내 머리 위에 우산 난 열어 놨어,2
내 맘의 문을 그 댄 내 머리 위에 우산 그대의 그림자는 나의 그늘 그 댄 내 머리 위에 우산 나의 곁에 그대가 없기에 내 창 밖에 우산을 들고 기다리던 그대 I cry 그대는 내 머리 위에 우산 어깨 위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 되어 버린 나 난 그대 없이는 안돼요,2
그 대는 내 머리 위에 우산 어깨 위에 차가운 비 내리는 밤 내 곁에 그대가 없는 반쪽의 세상 그 댄 나 없이는 안돼요,2
너와 나 지금이 아니어도 괜찮았을 거야 우린 외롭지 않았을 거야 멀리서 우리 손을 흔들며 뒷걸음질 쳐도 아마 우린 다시 같은 곳에 올 거야 우- 우- 우린 너무 닮아서 서로 다른 그 작은 점을 사랑해 우- 우- 우린 너무 닮아서 서로 다른 그 작은 점을 사랑해 한참을 걸어 거리에 불이 다 꺼지고 걸음을 늦추어 걸어 서로가 세상의 전부인 것처럼 웃어 봐 봐 우- 우- 우린 너무 닮아서 서로 다른 그 작은 점을 사랑해 우- 우- 우린 너무 닮아서 서로 다른 그 작은 점을 사랑해 넌 날 떠나지 않아 날 떠나지 않아 우린 외롭지 않았을 거야 넌 날 떠나지 않아 날 떠나지 않아 우린 외롭지 않았을 거야 넌 날 떠나지 않아 날 떠나지 않아 우린 외롭지 않았을 거야,2
온종일 하늘에 별을 쳐다보는 게 일이에요,2
저 하늘에 별을 이어 그대를 그려요 오늘 밤은 다 됐어요,2
이 넓고 넓은 우주에서 그대와 내가 다시 만날 수 있다면 보잘것없는 나는 그대만 바라볼게요,2
저 아름다운 별들보다 더 아름다운 미소를 보는 그 순간 내 모든 걸 가득 채운 그대라는 우주 이렇게 보다가 저 하늘에 별이 되면 얼마나 좋을까요,2
온 세상이다 그대 죠이,2
넓고 넓은 우주에서 그대와 내가 다시 만날 수 있다면 보잘것없는 나는 그대만 바라볼게요,2
저 아름다운 별들보다 더 아름다운 눈빛을 보는 그 순간 내 모든 걸 가득 채운 그대라는 우주,2
그대 입술이 너무 예뻐서 나도 모르게 입 맞추면 나 저 먼 우주에 빠진 듯해 너와 나를 데리고 헤엄칠래,2
이것 봐 여기 내 마음이야 하며 전부를 꺼내,2
줄 수 있다면 아마 두 볼이 붉게 타오른 체니 손을 잡고 저 하늘을 날 수 있게 되겠지 헌대,2
내가 이 땅을 밟고 있는 건 아마 널 담은 내 마음이 너무 커그 마음을 가슴속에 담으면 오색 빛 가득 한 우주를 볼 수 있어서 겠지 예 마치 기적처럼 예 마치 영화처럼 너를 담고 오색 빛깔 우주가 보여니 입술이 닿는 순간 그곳을 헤엄쳐 나아갈 수 있다면 나 평생을 담고 있겠어 오색 빛깔 우주가 보여니 입술이 닿는 순간 그곳을 헤엄쳐 나아갈 수 있다면 나 평생을 담고 있겠어 그대 입술이 너무 예뻐서 나도 모르게 입 맞추면 나 저 먼 우주에 빠진 듯해 너와 나를 데리고 헤엄칠래,2
내 생각처럼 은 잘 안되지 봐 봐 우리 우주가 너무 커져서 그래 내가 너 건 걸 뭐 어떡해 니 입술도 이미 내 마음대로 인 것처럼 왜 숨도 제대로 못 쉬겠는지 아 여기가 우주 여서 그렇지 왜 나는 우주에 빠져 있는지 아 내가 너 안에 있어서겠지너를 담고 오색 빛깔 우주가 보여니 입술이 닿는 순간 그곳을 헤엄쳐 나아갈 수 있다면 나 평생을 담고 있겠어 오색 빛깔 우주가 보여니 입술이 닿는 순간 그곳을 헤엄쳐 나아갈 수 있다면 나 평생을 담고 있겠어,2
구름을 거쳐 우주 속으로 오르고 있어 우우 우우 날 숨 쉬게 하는 그대로 인해서 내 삶이 바뀌고 같은 공간에서 서로를 지켜 주고 감싸 안아주는그댄 너무 아름다워 보여 내 겐 너무나 빛 나 보여 표현할 수도 담을 수 없는 나를 위한 선물 우리의 우주선을 타고서 바라던 행성으로 떠나요 설레이는 그곳은 어떨지 궁금해요,2
구름을 거쳐 우주 속으로 오르고 있어 우우 우 you don't have to knock 우우 우우 우주를 헤엄치듯 날아요,2
인생은 웃고 울고 또 웃네,2
아직도 매 앨범이 처음 같아 얼마나 더 백지 위내 시는 찢겨 져 갈까 눈뜨며 내가 제일 두려운 건 어제와 다름 없는 공간 안에 오늘을 맞은 나 스스로 기대치가 조금은 지나친가 아니면 더는 갈수 없는 길에 끝 인걸 까 어 렇 게 또 헤매는 나 즐기지 못하는 내 모습 볼 때면 나 가 엽기만 해 언젠가 사람들이 내 얘기에 흥미를 잃고 더는 찾지 않아 기억 속 묻혀 진다면 돌아 갈 곳 없는 나 여기서 서 그 언제까지 노래 부를 수 있을까,2
모든 게 알 수도 갈수도 없는 미로 라 하면 나 찾아 가볼께,2
다시 또 처음으로 조금에 희망 속에 오늘을 나 바라볼래,2
내일에 눈을 뜰 땐 편안할 수 있게 사랑 아 눈물 아 이 슬픔 아진 심을 돌고 돌아 전해 줘 바다 건너 하늘 위로 올라 더 높이 저 멀리 로음악이 기습한 어린 날의 한순간 그냥 겉멋이었을 때 그 쯤 해 둘 껄 그랬어,2
어 머니 쓴웃음 지며 말리려 했을 때 고집 부리지 말고 그냥 그쯤 해 둘 껄 그랬어,2
내 딴엔 팔이 휘게 젓는 물갈퀴는 그저 현실의 땅에서 멈춘 네모난 바퀴 같아서 소리만 우렁찰 뿐 나 속으론 울어 자꾸 딴따라 짓 하며 남들 만큼 살고 싶었지 아니 더 멋지게 살려 발버둥을 쳐 댔지 무대 위는 전쟁 나 살기 위해 부르는 걸 까 많이 두려워 환호 마저도 무채색의 물감 쌓인 피해의식은 곧 이기적인 기도로 끝이 두려운 노여움 속내 존재에 아우성도 세상으로 부터 자유로 워 졌었던 것 만큼은 내 자신에 족쇄는 좀더 굳게 채워져 갔음을 인생은 웃고 울고 또 웃네,2
오늘은 아름다워 꽃보다 아름다워 모든 게 아름다워 세상에 중심에 서서 외쳐 이 선택에 책임을 졌던 많은 날들이 갈수록 무게를 더해 솔직히 내려놓고 파나 아직도 너와 나 걸어야 할 길이 너무나 많기에 서로가 서로의 어깨를 건 내 네 그토록 행복했었던 무대 위의 추억도 한낱 쓸 때 없는 젊은 날의 객기가 될까 봐 가슴에 난 상처가 목을 죈다 하여도 오늘도 가시밭길을 꽃 길처럼 걸어 가사랑 아 눈물 아 이 슬픔 아진 심을 돌고 돌아 전해 줘 바다 건너 하늘 위로 올라 더 높이 저 멀리 로,2
세상에서 제일 행복한 거 같아 너가 하고픈 거 다 잘하고 있잖아,2
이제는 별명조차 알파고 가 됐어 그니까 굳이 대학도 안 가도 될 거 같아 또 빨리 사인도 만들어야 돼 또박또박 내 이름 쓰는 거 다 들 별 로래 근데 그런 건 오글거리고 또 어색해 아끼던 동생 데뷔 축하해 준 게 어 젠 데 연습실 구석에서 혼자 몰래 과 잘 까먹고 5년 간 연습생이란 건 단순하게 까먹어 그래서 통통하게 귀여워 졌지 근데 다시 살아남기 위해 굶지 배고파 여기 모든 거에 익숙해서 또 길 어진 기다림조차 안 억울 해져 근데 주변사람들은 나를 자꾸 위로 해 그런 거 필요 없는데 넌 잘 하고 있어 넌 충분히 해내고 있어 그렇게 실망하지 말고 슬픈 표정 짓지 말고 웃어 웃어 넌 웃을 때 예뻐 I just wanna see you smile 다 나를 위한 거라고 쉬다 갈 시간 없다고 책에서 봤는데 성공은 다 외로운 거라고 이렇게 말해 놓고 사실 어려서 수학여행 가는 친구들 모습은 좀 부러웠어 그래도 나만 어른이 된 거 같기도 했어,2
또 이렇게 철없이 여 자지만 래퍼니 까 동정 따위 또 얻기 싫어 내가 먼저 못생겼다 하는 멍청이 너는 잘하고 있어 조금은 힘들지도 모르지만 그냥 이건 행복한 거라,2
믿어 어차피 투정 부린다고 해도 달라질 거 없다는 거 너도 이제는 잘 알잖아,2
아빠가 우는 법은 가르쳐 주지 않아서 엄만 내 걱정 안 해도 돼 지금도 웃으며 장난쳐 힘들면 뒤돌아서 눈 감 어 언젠가는 진짜로 웃자고,2
지는 노을 이내 곧 집에 돌아가자 떼쓰는 lil homie 돈 쓸 만큼 썼으니 I agree 목적지를 집으로 잡은 지 거의 1분도 안돼 고개를 떨구고 코를 골아 그 모습도 너무 이뻐 보이는 엄마 아빠는 고슴도치 아 좋은 날이었지 좋은 날에 지금 대화를 시도 중 I know it's gonna be hell but 타이밍은 애가 자는 지금 뿐 기다려 주지 않는 대출금 하 집 값이 올라 재계약은 얼마에 카드 값이 너무 많아 Oh God 그래서 존심 버리고 쇼 미 나가야 되나 싶지만 음 어쨌든 계획은 젖은 걸레 짜듯 쭉 Plan A Plan B Plan C 벌써 영어 떼는 줄 환상적인 날 현실에 낚여 입꼬리에 걸린 바늘이 아래로 당겨 Smile 웃어 웃어 Um Time to ride 꽉 막힌 도로에 내 마음은 다시 조급함은 느끼지만 hold up wait a second 얼마나 남았냐,2
는 말엔 야 난 항상 안전 운전해서 Sit back & just smile Sit back & just smile Sit back & just smile Sit back & just smile 서울에 발 딛었던 게 어제 같은데 서울에서 안 밀려 나기 위해서 바둥대 살 수 있을 때 사야 했던 게 부동산 창문에 버는 양이 나가는 양을 넘어도 올라가는 양은 늑대 'Real talk' I ain't saying positivity's a fake 그저 근거 없는 긍정에는 설득력이 부족해 I ain't buying it unless I get more paid 왜 이해 못해 몇 년 뒤면 우린 학부모고 we ain't young no more 할 건 다 했어,2
여기서 더 뭘 아 좀 이것 봐 이것 봐 또 이러네,2
